value,datetime
73.0,2022-05-31 17:13:08
76.0,2022-05-31 17:13:13
77.0,2022-05-31 17:13:18
78.0,2022-05-31 17:13:23
76.0,2022-05-31 17:13:28
75.0,2022-05-31 17:13:33
77.0,2022-05-31 17:13:38
76.0,2022-05-31 17:13:43
77.0,2022-05-31 17:13:48
74.0,2022-05-31 17:13:53
76.0,2022-05-31 17:13:58
73.0,2022-05-31 17:14:03
76.0,2022-05-31 17:14:08
73.0,2022-05-31 17:14:13
72.0,2022-05-31 17:14:18
66.0,2022-05-31 17:14:23
62.0,2022-05-31 17:14:28
67.0,2022-05-31 17:14:43
67.0,2022-05-31 17:14:48
68.0,2022-05-31 17:14:53
70.0,2022-05-31 17:14:58
71.0,2022-05-31 17:15:13
69.0,2022-05-31 17:15:18
72.0,2022-05-31 17:15:28
71.0,2022-05-31 17:15:43
69.0,2022-05-31 17:15:53
65.0,2022-05-31 17:15:58
66.0,2022-05-31 17:16:03
68.0,2022-05-31 17:16:08
65.0,2022-05-31 17:16:13
64.0,2022-05-31 17:16:23
65.0,2022-05-31 17:16:33
69.0,2022-05-31 17:16:38
70.0,2022-05-31 17:16:43
69.0,2022-05-31 17:16:48
68.0,2022-05-31 17:16:53
68.0,2022-05-31 17:17:08
69.0,2022-05-31 17:17:13
68.0,2022-05-31 17:17:18
70.0,2022-05-31 17:17:23
72.0,2022-05-31 17:17:28
72.0,2022-05-31 17:17:33
70.0,2022-05-31 17:17:38
68.0,2022-05-31 17:17:43
67.0,2022-05-31 17:17:48
64.0,2022-05-31 17:17:53
64.0,2022-05-31 17:17:58
65.0,2022-05-31 17:18:03
66.0,2022-05-31 17:18:13
68.0,2022-05-31 17:18:18
66.0,2022-05-31 17:18:23
63.0,2022-05-31 17:18:28
63.0,2022-05-31 17:18:33
64.0,2022-05-31 17:18:38
66.0,2022-05-31 17:18:43
65.0,2022-05-31 17:18:48
65.0,2022-05-31 17:18:58
64.0,2022-05-31 17:19:03
63.0,2022-05-31 17:19:08
65.0,2022-05-31 17:19:18
68.0,2022-05-31 17:19:23
71.0,2022-05-31 17:19:28
74.0,2022-05-31 17:19:33
75.0,2022-05-31 17:19:38
76.0,2022-05-31 17:19:43
80.0,2022-05-31 17:19:48
80.0,2022-05-31 17:20:03
79.0,2022-05-31 17:20:08
78.0,2022-05-31 17:20:18
76.0,2022-05-31 17:20:23
67.0,2022-05-31 17:20:28
66.0,2022-05-31 17:20:33
64.0,2022-05-31 17:20:38
62.0,2022-05-31 17:20:43
61.0,2022-05-31 17:20:48
60.0,2022-05-31 17:20:53
61.0,2022-05-31 17:20:58
63.0,2022-05-31 17:21:03
64.0,2022-05-31 17:21:08
64.0,2022-05-31 17:21:18
65.0,2022-05-31 17:21:23
64.0,2022-05-31 17:21:33
64.0,2022-05-31 17:21:38
63.0,2022-05-31 17:21:48
63.0,2022-05-31 17:21:53
63.0,2022-05-31 17:21:58
64.0,2022-05-31 17:22:13
65.0,2022-05-31 17:22:18
69.0,2022-05-31 17:22:23
73.0,2022-05-31 17:22:28
72.0,2022-05-31 17:22:38
71.0,2022-05-31 17:22:43
72.0,2022-05-31 17:22:53
71.0,2022-05-31 17:22:58
69.0,2022-05-31 17:23:03
68.0,2022-05-31 17:23:13
69.0,2022-05-31 17:23:23
70.0,2022-05-31 17:23:28
70.0,2022-05-31 17:23:33
69.0,2022-05-31 17:23:38
67.0,2022-05-31 17:23:43
66.0,2022-05-31 17:23:48
66.0,2022-05-31 17:23:53
67.0,2022-05-31 17:24:08
67.0,2022-05-31 17:24:13
65.0,2022-05-31 17:24:28
65.0,2022-05-31 17:24:38
66.0,2022-05-31 17:24:43
65.0,2022-05-31 17:24:48
67.0,2022-05-31 17:24:53
71.0,2022-05-31 17:24:58
73.0,2022-05-31 17:25:03
74.0,2022-05-31 17:25:08
76.0,2022-05-31 17:25:18
79.0,2022-05-31 17:25:33
79.0,2022-05-31 17:25:48
76.0,2022-05-31 17:25:53
75.0,2022-05-31 17:26:08
75.0,2022-05-31 17:26:18
74.0,2022-05-31 17:26:23
71.0,2022-05-31 17:26:28
70.0,2022-05-31 17:26:38
68.0,2022-05-31 17:26:43
68.0,2022-05-31 17:26:58
67.0,2022-05-31 17:27:08
67.0,2022-05-31 17:27:13
68.0,2022-05-31 17:27:18
69.0,2022-05-31 17:27:23
72.0,2022-05-31 17:27:28
71.0,2022-05-31 17:27:33
73.0,2022-05-31 17:27:48
71.0,2022-05-31 17:27:53
71.0,2022-05-31 17:27:58
72.0,2022-05-31 17:28:08
74.0,2022-05-31 17:28:18
78.0,2022-05-31 17:28:23
77.0,2022-05-31 17:28:28
75.0,2022-05-31 17:28:33
74.0,2022-05-31 17:28:38
74.0,2022-05-31 17:28:43
75.0,2022-05-31 17:28:48
76.0,2022-05-31 17:28:58
78.0,2022-05-31 17:29:08
80.0,2022-05-31 17:29:13
81.0,2022-05-31 17:29:18
82.0,2022-05-31 17:29:23
83.0,2022-05-31 17:29:28
81.0,2022-05-31 17:29:33
79.0,2022-05-31 17:29:43
80.0,2022-05-31 17:29:53
79.0,2022-05-31 17:29:58
78.0,2022-05-31 17:30:13
80.0,2022-05-31 17:30:18
81.0,2022-05-31 17:30:28
79.0,2022-05-31 17:30:33
81.0,2022-05-31 17:30:38
80.0,2022-05-31 17:30:43
81.0,2022-05-31 17:30:48
80.0,2022-05-31 17:31:03
78.0,2022-05-31 17:31:08
79.0,2022-05-31 17:31:18
77.0,2022-05-31 17:31:33
78.0,2022-05-31 17:31:38
79.0,2022-05-31 17:31:43
78.0,2022-05-31 17:31:48
76.0,2022-05-31 17:31:53
77.0,2022-05-31 17:32:08
79.0,2022-05-31 17:32:13
82.0,2022-05-31 17:32:18
84.0,2022-05-31 17:32:23
86.0,2022-05-31 17:32:33
85.0,2022-05-31 17:32:38
85.0,2022-05-31 17:32:43
84.0,2022-05-31 17:32:53
85.0,2022-05-31 17:32:58
83.0,2022-05-31 17:33:03
82.0,2022-05-31 17:33:13
81.0,2022-05-31 17:33:28
80.0,2022-05-31 17:33:33
79.0,2022-05-31 17:33:38
77.0,2022-05-31 17:33:53
74.0,2022-05-31 17:33:58
73.0,2022-05-31 17:34:03
74.0,2022-05-31 17:34:08
76.0,2022-05-31 17:34:13
79.0,2022-05-31 17:34:18
80.0,2022-05-31 17:34:23
79.0,2022-05-31 17:34:28
77.0,2022-05-31 17:34:38
77.0,2022-05-31 17:34:43
74.0,2022-05-31 17:34:53
75.0,2022-05-31 17:34:58
77.0,2022-05-31 17:35:03
76.0,2022-05-31 17:35:08
74.0,2022-05-31 17:35:13
74.0,2022-05-31 17:35:18
76.0,2022-05-31 17:35:23
77.0,2022-05-31 17:35:28
78.0,2022-05-31 17:35:33
79.0,2022-05-31 17:35:38
78.0,2022-05-31 17:35:43
76.0,2022-05-31 17:35:48
73.0,2022-05-31 17:35:53
72.0,2022-05-31 17:35:58
76.0,2022-05-31 17:36:13
75.0,2022-05-31 17:36:23
76.0,2022-05-31 17:36:28
73.0,2022-05-31 17:36:38
72.0,2022-05-31 17:36:43
73.0,2022-05-31 17:36:48
75.0,2022-05-31 17:36:53
77.0,2022-05-31 17:36:58
79.0,2022-05-31 17:37:03
79.0,2022-05-31 17:37:08
78.0,2022-05-31 17:37:13
73.0,2022-05-31 17:37:18
69.0,2022-05-31 17:37:23
70.0,2022-05-31 17:37:28
73.0,2022-05-31 17:37:33
74.0,2022-05-31 17:37:38
78.0,2022-05-31 17:37:48
79.0,2022-05-31 17:37:53
81.0,2022-05-31 17:37:58
78.0,2022-05-31 17:38:03
77.0,2022-05-31 17:38:08
75.0,2022-05-31 17:38:13
73.0,2022-05-31 17:38:18
75.0,2022-05-31 17:38:23
76.0,2022-05-31 17:38:28
74.0,2022-05-31 17:38:43
73.0,2022-05-31 17:38:48
74.0,2022-05-31 17:38:53
73.0,2022-05-31 17:38:58
72.0,2022-05-31 17:39:03
77.0,2022-05-31 17:39:13
76.0,2022-05-31 17:39:18
73.0,2022-05-31 17:39:28
70.0,2022-05-31 17:39:33
73.0,2022-05-31 17:39:38
77.0,2022-05-31 17:39:43
76.0,2022-05-31 17:39:53
75.0,2022-05-31 17:39:58
74.0,2022-05-31 17:40:03
76.0,2022-05-31 17:40:13
74.0,2022-05-31 17:40:28
75.0,2022-05-31 17:40:33
76.0,2022-05-31 17:40:43
78.0,2022-05-31 17:40:53
76.0,2022-05-31 17:41:03
74.0,2022-05-31 17:41:08
75.0,2022-05-31 17:41:18
74.0,2022-05-31 17:41:23
75.0,2022-05-31 17:41:33
76.0,2022-05-31 17:41:38
75.0,2022-05-31 17:41:43
75.0,2022-05-31 17:41:48
73.0,2022-05-31 17:41:53
70.0,2022-05-31 17:41:58
69.0,2022-05-31 17:42:03
71.0,2022-05-31 17:42:08
72.0,2022-05-31 17:42:13
73.0,2022-05-31 17:42:18
75.0,2022-05-31 17:42:23
72.0,2022-05-31 17:42:38
73.0,2022-05-31 17:42:48
75.0,2022-05-31 17:42:53
77.0,2022-05-31 17:43:03
78.0,2022-05-31 17:43:08
77.0,2022-05-31 17:43:13
78.0,2022-05-31 17:43:18
76.0,2022-05-31 17:43:23
74.0,2022-05-31 17:43:33
72.0,2022-05-31 17:43:38
74.0,2022-05-31 17:43:48
76.0,2022-05-31 17:43:53
75.0,2022-05-31 17:43:58
75.0,2022-05-31 17:44:13
76.0,2022-05-31 17:44:18
77.0,2022-05-31 17:44:23
78.0,2022-05-31 17:44:28
79.0,2022-05-31 17:44:33
77.0,2022-05-31 17:44:38
73.0,2022-05-31 17:44:43
76.0,2022-05-31 17:44:48
77.0,2022-05-31 17:44:53
80.0,2022-05-31 17:44:58
81.0,2022-05-31 17:45:03
79.0,2022-05-31 17:45:08
78.0,2022-05-31 17:45:13
76.0,2022-05-31 17:45:18
74.0,2022-05-31 17:45:28
76.0,2022-05-31 17:45:38
77.0,2022-05-31 17:45:43
75.0,2022-05-31 17:45:48
74.0,2022-05-31 17:45:58
75.0,2022-05-31 17:46:03
73.0,2022-05-31 17:46:08
75.0,2022-05-31 17:46:13
74.0,2022-05-31 17:46:18
73.0,2022-05-31 17:46:28
73.0,2022-05-31 17:46:33
71.0,2022-05-31 17:46:38
71.0,2022-05-31 17:46:53
70.0,2022-05-31 17:46:58
72.0,2022-05-31 17:47:03
73.0,2022-05-31 17:47:13
72.0,2022-05-31 17:47:18
69.0,2022-05-31 17:47:23
70.0,2022-05-31 17:47:28
68.0,2022-05-31 17:47:33
69.0,2022-05-31 17:47:38
71.0,2022-05-31 17:47:43
74.0,2022-05-31 17:47:48
73.0,2022-05-31 17:47:53
73.0,2022-05-31 17:47:58
75.0,2022-05-31 17:48:03
74.0,2022-05-31 17:48:08
75.0,2022-05-31 17:48:13
73.0,2022-05-31 17:48:23
74.0,2022-05-31 17:48:28
77.0,2022-05-31 17:48:33
80.0,2022-05-31 17:48:38
76.0,2022-05-31 17:48:43
78.0,2022-05-31 17:48:48
73.0,2022-05-31 17:48:53
74.0,2022-05-31 17:49:08
75.0,2022-05-31 17:49:13
76.0,2022-05-31 17:49:18
71.0,2022-05-31 17:49:23
66.0,2022-05-31 17:49:28
67.0,2022-05-31 17:49:43
68.0,2022-05-31 17:49:53
70.0,2022-05-31 17:49:58
69.0,2022-05-31 17:50:08
72.0,2022-05-31 17:50:13
73.0,2022-05-31 17:50:18
72.0,2022-05-31 17:50:28
75.0,2022-05-31 17:50:33
77.0,2022-05-31 17:50:38
78.0,2022-05-31 17:50:43
77.0,2022-05-31 17:50:48
77.0,2022-05-31 17:50:53
74.0,2022-05-31 17:50:58
76.0,2022-05-31 17:51:03
78.0,2022-05-31 17:51:08
78.0,2022-05-31 17:51:23
77.0,2022-05-31 17:51:28
76.0,2022-05-31 17:51:33
74.0,2022-05-31 17:51:38
68.0,2022-05-31 17:51:43
69.0,2022-05-31 17:51:58
68.0,2022-05-31 17:52:03
70.0,2022-05-31 17:52:13
72.0,2022-05-31 17:52:18
71.0,2022-05-31 17:52:23
72.0,2022-05-31 17:52:38
73.0,2022-05-31 17:52:43
71.0,2022-05-31 17:52:48
68.0,2022-05-31 17:52:53
70.0,2022-05-31 17:52:58
75.0,2022-05-31 17:53:03
76.0,2022-05-31 17:53:08
77.0,2022-05-31 17:53:18
76.0,2022-05-31 17:53:23
77.0,2022-05-31 17:53:33
74.0,2022-05-31 17:53:38
73.0,2022-05-31 17:53:43
74.0,2022-05-31 17:53:48
76.0,2022-05-31 17:53:53
78.0,2022-05-31 17:53:58
77.0,2022-05-31 17:54:03
75.0,2022-05-31 17:54:08
74.0,2022-05-31 17:54:13
75.0,2022-05-31 17:54:18
73.0,2022-05-31 17:54:23
69.0,2022-05-31 17:54:38
71.0,2022-05-31 17:54:43
73.0,2022-05-31 17:54:48
71.0,2022-05-31 17:54:53
74.0,2022-05-31 17:54:58
71.0,2022-05-31 17:55:03
70.0,2022-05-31 17:55:08
71.0,2022-05-31 17:55:18
70.0,2022-05-31 17:55:23
68.0,2022-05-31 17:55:28
67.0,2022-05-31 17:55:38
66.0,2022-05-31 17:55:48
65.0,2022-05-31 17:55:53
67.0,2022-05-31 17:56:03
72.0,2022-05-31 17:56:08
69.0,2022-05-31 17:56:13
71.0,2022-05-31 17:56:18
72.0,2022-05-31 17:56:28
73.0,2022-05-31 17:56:33
72.0,2022-05-31 17:56:38
72.0,2022-05-31 17:56:43
71.0,2022-05-31 17:56:48
70.0,2022-05-31 17:56:58
69.0,2022-05-31 17:57:03
68.0,2022-05-31 17:57:08
65.0,2022-05-31 17:57:13
64.0,2022-05-31 17:57:18
64.0,2022-05-31 17:57:33
65.0,2022-05-31 17:57:38
68.0,2022-05-31 17:57:43
72.0,2022-05-31 17:57:48
74.0,2022-05-31 17:57:53
73.0,2022-05-31 17:57:58
73.0,2022-05-31 17:58:08
73.0,2022-05-31 17:58:13
73.0,2022-05-31 17:58:28
71.0,2022-05-31 17:58:33
70.0,2022-05-31 17:58:38
67.0,2022-05-31 17:58:43
65.0,2022-05-31 17:58:48
64.0,2022-05-31 17:58:53
65.0,2022-05-31 17:58:58
65.0,2022-05-31 17:59:03
66.0,2022-05-31 17:59:08
68.0,2022-05-31 17:59:13
66.0,2022-05-31 17:59:18
67.0,2022-05-31 17:59:23
65.0,2022-05-31 17:59:28
65.0,2022-05-31 17:59:43
67.0,2022-05-31 17:59:53
69.0,2022-05-31 17:59:58
70.0,2022-05-31 18:00:03
70.0,2022-05-31 18:00:08
72.0,2022-05-31 18:00:23
74.0,2022-05-31 18:00:28
74.0,2022-05-31 18:00:33
72.0,2022-05-31 18:00:38
70.0,2022-05-31 18:00:43
71.0,2022-05-31 18:00:53
75.0,2022-05-31 18:01:08
74.0,2022-05-31 18:01:13
71.0,2022-05-31 18:01:18
70.0,2022-05-31 18:01:23
72.0,2022-05-31 18:01:28
75.0,2022-05-31 18:01:38
73.0,2022-05-31 18:01:48
72.0,2022-05-31 18:01:53
71.0,2022-05-31 18:01:58
68.0,2022-05-31 18:02:03
67.0,2022-05-31 18:02:08
66.0,2022-05-31 18:02:23
70.0,2022-05-31 18:02:28
72.0,2022-05-31 18:02:33
67.0,2022-05-31 18:02:38
67.0,2022-05-31 18:02:43
65.0,2022-05-31 18:02:48
64.0,2022-05-31 18:02:53
64.0,2022-05-31 18:03:08
65.0,2022-05-31 18:03:23
67.0,2022-05-31 18:03:28
71.0,2022-05-31 18:03:38
68.0,2022-05-31 18:03:43
69.0,2022-05-31 18:03:48
70.0,2022-05-31 18:03:53
66.0,2022-05-31 18:03:58
64.0,2022-05-31 18:04:08
66.0,2022-05-31 18:04:13
65.0,2022-05-31 18:04:18
64.0,2022-05-31 18:04:28
65.0,2022-05-31 18:04:33
66.0,2022-05-31 18:04:43
67.0,2022-05-31 18:04:48
65.0,2022-05-31 18:04:53
63.0,2022-05-31 18:04:58
64.0,2022-05-31 18:05:03
66.0,2022-05-31 18:05:08
68.0,2022-05-31 18:05:13
69.0,2022-05-31 18:05:18
72.0,2022-05-31 18:05:23
71.0,2022-05-31 18:05:28
70.0,2022-05-31 18:05:33
68.0,2022-05-31 18:05:38
66.0,2022-05-31 18:05:48
65.0,2022-05-31 18:05:53
66.0,2022-05-31 18:05:58
66.0,2022-05-31 18:06:03
67.0,2022-05-31 18:06:08
68.0,2022-05-31 18:06:18
67.0,2022-05-31 18:06:28
68.0,2022-05-31 18:06:38
71.0,2022-05-31 18:06:43
73.0,2022-05-31 18:06:48
72.0,2022-05-31 18:06:53
71.0,2022-05-31 18:06:58
69.0,2022-05-31 18:07:03
68.0,2022-05-31 18:07:08
69.0,2022-05-31 18:07:13
68.0,2022-05-31 18:07:18
67.0,2022-05-31 18:07:28
66.0,2022-05-31 18:07:38
64.0,2022-05-31 18:07:48
63.0,2022-05-31 18:07:53
61.0,2022-05-31 18:08:03
60.0,2022-05-31 18:08:08
62.0,2022-05-31 18:08:13
61.0,2022-05-31 18:08:18
64.0,2022-05-31 18:08:23
67.0,2022-05-31 18:08:28
70.0,2022-05-31 18:08:33
69.0,2022-05-31 18:08:38
70.0,2022-05-31 18:08:43
67.0,2022-05-31 18:08:48
64.0,2022-05-31 18:08:53
61.0,2022-05-31 18:08:58
61.0,2022-05-31 18:09:08
62.0,2022-05-31 18:09:13
63.0,2022-05-31 18:09:18
64.0,2022-05-31 18:09:23
68.0,2022-05-31 18:09:28
70.0,2022-05-31 18:09:33
74.0,2022-05-31 18:09:43
68.0,2022-05-31 18:09:48
66.0,2022-05-31 18:09:58
66.0,2022-05-31 18:10:13
65.0,2022-05-31 18:10:18
64.0,2022-05-31 18:10:28
66.0,2022-05-31 18:10:33
67.0,2022-05-31 18:10:43
69.0,2022-05-31 18:10:58
68.0,2022-05-31 18:11:03
69.0,2022-05-31 18:11:08
67.0,2022-05-31 18:11:13
66.0,2022-05-31 18:11:18
65.0,2022-05-31 18:11:23
66.0,2022-05-31 18:11:33
66.0,2022-05-31 18:11:38
68.0,2022-05-31 18:11:43
69.0,2022-05-31 18:11:48
67.0,2022-05-31 18:11:53
68.0,2022-05-31 18:11:58
69.0,2022-05-31 18:12:03
68.0,2022-05-31 18:12:18
67.0,2022-05-31 18:12:28
69.0,2022-05-31 18:12:33
66.0,2022-05-31 18:12:38
68.0,2022-05-31 18:12:48
69.0,2022-05-31 18:12:58
70.0,2022-05-31 18:13:03
69.0,2022-05-31 18:13:08
68.0,2022-05-31 18:13:13
69.0,2022-05-31 18:13:18
70.0,2022-05-31 18:13:28
68.0,2022-05-31 18:13:33
70.0,2022-05-31 18:13:38
67.0,2022-05-31 18:13:43
64.0,2022-05-31 18:13:48
61.0,2022-05-31 18:13:53
61.0,2022-05-31 18:13:58
61.0,2022-05-31 18:14:13
62.0,2022-05-31 18:14:28
66.0,2022-05-31 18:14:33
65.0,2022-05-31 18:14:38
62.0,2022-05-31 18:14:43
60.0,2022-05-31 18:14:48
61.0,2022-05-31 18:14:53
61.0,2022-05-31 18:15:03
62.0,2022-05-31 18:15:13
67.0,2022-05-31 18:15:18
69.0,2022-05-31 18:15:23
72.0,2022-05-31 18:15:28
69.0,2022-05-31 18:15:33
64.0,2022-05-31 18:15:38
65.0,2022-05-31 18:15:43
61.0,2022-05-31 18:15:48
65.0,2022-05-31 18:15:53
63.0,2022-05-31 18:15:58
61.0,2022-05-31 18:16:03
62.0,2022-05-31 18:16:08
61.0,2022-05-31 18:16:13
62.0,2022-05-31 18:16:23
65.0,2022-05-31 18:16:28
64.0,2022-05-31 18:16:43
62.0,2022-05-31 18:16:55
62.0,2022-05-31 18:17:10
61.0,2022-05-31 18:17:15
63.0,2022-05-31 18:17:20
62.0,2022-05-31 18:17:25
63.0,2022-05-31 18:17:30
64.0,2022-05-31 18:17:35
62.0,2022-05-31 18:17:40
65.0,2022-05-31 18:17:45
64.0,2022-05-31 18:17:50
64.0,2022-05-31 18:18:05
64.0,2022-05-31 18:18:15
65.0,2022-05-31 18:18:20
66.0,2022-05-31 18:18:25
62.0,2022-05-31 18:18:30
62.0,2022-05-31 18:18:35
63.0,2022-05-31 18:18:40
74.0,2022-05-31 18:18:45
65.0,2022-05-31 18:18:50
68.0,2022-05-31 18:18:55
62.0,2022-05-31 18:19:00
67.0,2022-05-31 18:19:05
66.0,2022-05-31 18:19:10
68.0,2022-05-31 18:19:15
63.0,2022-05-31 18:19:20
61.0,2022-05-31 18:19:25
62.0,2022-05-31 18:19:30
62.0,2022-05-31 18:19:45
60.0,2022-05-31 18:19:50
60.0,2022-05-31 18:20:05
61.0,2022-05-31 18:20:10
63.0,2022-05-31 18:20:15
60.0,2022-05-31 18:20:25
59.0,2022-05-31 18:20:30
60.0,2022-05-31 18:20:35
59.0,2022-05-31 18:20:50
59.0,2022-05-31 18:21:00
61.0,2022-05-31 18:21:15
63.0,2022-05-31 18:21:20
67.0,2022-05-31 18:21:25
66.0,2022-05-31 18:21:30
68.0,2022-05-31 18:21:35
66.0,2022-05-31 18:21:40
68.0,2022-05-31 18:21:45
66.0,2022-05-31 18:21:50
64.0,2022-05-31 18:21:55
61.0,2022-05-31 18:22:00
60.0,2022-05-31 18:22:05
61.0,2022-05-31 18:22:10
62.0,2022-05-31 18:22:15
61.0,2022-05-31 18:22:25
63.0,2022-05-31 18:22:30
68.0,2022-05-31 18:22:35
70.0,2022-05-31 18:22:40
69.0,2022-05-31 18:22:45
71.0,2022-05-31 18:22:50
68.0,2022-05-31 18:22:55
65.0,2022-05-31 18:23:05
64.0,2022-05-31 18:23:10
62.0,2022-05-31 18:23:15
64.0,2022-05-31 18:23:20
65.0,2022-05-31 18:23:30
66.0,2022-05-31 18:23:35
65.0,2022-05-31 18:23:40
67.0,2022-05-31 18:23:50
68.0,2022-05-31 18:23:55
66.0,2022-05-31 18:24:00
67.0,2022-05-31 18:24:05
65.0,2022-05-31 18:24:15
66.0,2022-05-31 18:24:20
67.0,2022-05-31 18:24:25
64.0,2022-05-31 18:24:30
65.0,2022-05-31 18:24:40
63.0,2022-05-31 18:24:45
64.0,2022-05-31 18:24:50
64.0,2022-05-31 18:25:05
65.0,2022-05-31 18:25:10
68.0,2022-05-31 18:25:15
66.0,2022-05-31 18:25:20
66.0,2022-05-31 18:25:25
67.0,2022-05-31 18:25:30
66.0,2022-05-31 18:25:40
67.0,2022-05-31 18:25:45
68.0,2022-05-31 18:25:55
69.0,2022-05-31 18:26:00
68.0,2022-05-31 18:26:05
67.0,2022-05-31 18:26:10
63.0,2022-05-31 18:26:15
64.0,2022-05-31 18:26:20
65.0,2022-05-31 18:26:25
66.0,2022-05-31 18:26:35
67.0,2022-05-31 18:26:40
68.0,2022-05-31 18:26:45
69.0,2022-05-31 18:26:50
70.0,2022-05-31 18:27:00
73.0,2022-05-31 18:27:05
72.0,2022-05-31 18:27:10
73.0,2022-05-31 18:27:15
72.0,2022-05-31 18:27:20
67.0,2022-05-31 18:27:25
65.0,2022-05-31 18:27:30
66.0,2022-05-31 18:27:45
65.0,2022-05-31 18:27:55
67.0,2022-05-31 18:28:05
65.0,2022-05-31 18:28:10
64.0,2022-05-31 18:28:15
63.0,2022-05-31 18:28:20
62.0,2022-05-31 18:28:25
62.0,2022-05-31 18:28:40
63.0,2022-05-31 18:28:45
64.0,2022-05-31 18:28:55
64.0,2022-05-31 18:29:10
65.0,2022-05-31 18:29:15
70.0,2022-05-31 18:29:20
66.0,2022-05-31 18:29:25
68.0,2022-05-31 18:29:30
69.0,2022-05-31 18:29:35
67.0,2022-05-31 18:29:50
64.0,2022-05-31 18:29:55
67.0,2022-05-31 18:30:05
65.0,2022-05-31 18:30:10
63.0,2022-05-31 18:30:15
64.0,2022-05-31 18:30:25
66.0,2022-05-31 18:30:30
66.0,2022-05-31 18:30:35
67.0,2022-05-31 18:30:40
66.0,2022-05-31 18:30:55
66.0,2022-05-31 18:31:00
66.0,2022-05-31 18:31:05
65.0,2022-05-31 18:31:10
69.0,2022-05-31 18:31:25
68.0,2022-05-31 18:31:30
67.0,2022-05-31 18:31:35
65.0,2022-05-31 18:31:40
66.0,2022-05-31 18:31:45
66.0,2022-05-31 18:31:50
65.0,2022-05-31 18:31:55
66.0,2022-05-31 18:32:10
65.0,2022-05-31 18:32:15
65.0,2022-05-31 18:32:25
66.0,2022-05-31 18:32:30
65.0,2022-05-31 18:32:35
66.0,2022-05-31 18:32:45
67.0,2022-05-31 18:32:55
68.0,2022-05-31 18:33:00
68.0,2022-05-31 18:33:05
70.0,2022-05-31 18:33:10
69.0,2022-05-31 18:33:15
70.0,2022-05-31 18:33:20
75.0,2022-05-31 18:33:25
78.0,2022-05-31 18:33:30
76.0,2022-05-31 18:33:35
78.0,2022-05-31 18:33:40
75.0,2022-05-31 18:33:45
77.0,2022-05-31 18:33:50
75.0,2022-05-31 18:33:55
72.0,2022-05-31 18:34:00
69.0,2022-05-31 18:34:05
70.0,2022-05-31 18:34:15
72.0,2022-05-31 18:34:20
74.0,2022-05-31 18:34:25
70.0,2022-05-31 18:34:35
71.0,2022-05-31 18:34:45
69.0,2022-05-31 18:34:50
70.0,2022-05-31 18:34:55
73.0,2022-05-31 18:35:05
76.0,2022-05-31 18:35:10
79.0,2022-05-31 18:35:15
77.0,2022-05-31 18:35:20
81.0,2022-05-31 18:35:25
75.0,2022-05-31 18:35:30
76.0,2022-05-31 18:35:35
74.0,2022-05-31 18:35:40
75.0,2022-05-31 18:35:45
73.0,2022-05-31 18:35:50
72.0,2022-05-31 18:35:55
73.0,2022-05-31 18:36:00
75.0,2022-05-31 18:36:05
77.0,2022-05-31 18:36:10
78.0,2022-05-31 18:36:15
81.0,2022-05-31 18:36:20
82.0,2022-05-31 18:36:25
81.0,2022-05-31 18:36:30
78.0,2022-05-31 18:36:35
74.0,2022-05-31 18:36:40
73.0,2022-05-31 18:36:45
72.0,2022-05-31 18:36:50
72.0,2022-05-31 18:36:55
77.0,2022-05-31 18:37:05
78.0,2022-05-31 18:37:10
75.0,2022-05-31 18:37:15
71.0,2022-05-31 18:37:20
69.0,2022-05-31 18:37:25
70.0,2022-05-31 18:37:35
69.0,2022-05-31 18:37:50
68.0,2022-05-31 18:37:55
67.0,2022-05-31 18:38:05
66.0,2022-05-31 18:38:15
68.0,2022-05-31 18:38:20
69.0,2022-05-31 18:38:25
65.0,2022-05-31 18:38:30
62.0,2022-05-31 18:38:35
63.0,2022-05-31 18:38:40
61.0,2022-05-31 18:38:50
63.0,2022-05-31 18:39:05
68.0,2022-05-31 18:39:10
72.0,2022-05-31 18:39:15
73.0,2022-05-31 18:39:20
74.0,2022-05-31 18:39:25
73.0,2022-05-31 18:39:30
75.0,2022-05-31 18:39:35
77.0,2022-05-31 18:39:50
74.0,2022-05-31 18:39:55
72.0,2022-05-31 18:40:00
72.0,2022-05-31 18:40:05
69.0,2022-05-31 18:40:10
64.0,2022-05-31 18:40:15
61.0,2022-05-31 18:40:20
62.0,2022-05-31 18:40:30
64.0,2022-05-31 18:40:35
66.0,2022-05-31 18:40:45
64.0,2022-05-31 18:40:50
63.0,2022-05-31 18:40:55
62.0,2022-05-31 18:41:00
63.0,2022-05-31 18:41:10
62.0,2022-05-31 18:41:20
62.0,2022-05-31 18:41:30
64.0,2022-05-31 18:41:35
63.0,2022-05-31 18:41:40
64.0,2022-05-31 18:41:45
66.0,2022-05-31 18:41:50
65.0,2022-05-31 18:42:00
62.0,2022-05-31 18:42:05
62.0,2022-05-31 18:42:10
63.0,2022-05-31 18:42:15
62.0,2022-05-31 18:42:25
62.0,2022-05-31 18:42:35
62.0,2022-05-31 18:42:40
63.0,2022-05-31 18:42:45
62.0,2022-05-31 18:42:50
64.0,2022-05-31 18:42:55
61.0,2022-05-31 18:43:00
62.0,2022-05-31 18:43:10
63.0,2022-05-31 18:43:15
62.0,2022-05-31 18:43:20
64.0,2022-05-31 18:43:25
